"lat","lon","fdate","mean_cpue","sum_KG","area"
10,82.25,"2018-11-22",4.5,431,"bob"
10,82.5,"2018-11-22",1.5,700,"bob"
10,82.5,"2018-11-22",0.2,34,"bob"
10.25,82,"2018-11-22",0.6666667,180,"bob"
10.25,82,"2018-11-22",0.1666667,60,"bob"
10.25,83.25,"2018-11-22",0.25,160,"bob"
10.5,85.5,"2018-11-22",0.3333333,120,"bob"
10.75,82,"2018-11-22",1,120,"bob"
10.75,82.25,"2018-11-22",1.5,200,"bob"
11,83.5,"2018-11-22",3,210,"bob"
11.25,85.75,"2018-11-22",1.428571,390,"bob"
11.5,84,"2018-11-22",0.3333333,60,"bob"
15.5,87.25,"2018-11-22",0.08333333,58,"bob"
16.25,88,"2018-11-22",0.8,410,"bob"
16.5,87.75,"2018-11-22",1.5,500,"bob"
16.5,88,"2018-11-22",0.6,210,"bob"
16.75,88,"2018-11-22",0.4545455,150,"bob"
16.75,88.75,"2018-11-22",1.7,800,"bob"
10,82,"2018-11-23",0.3333333,65,"bob"
10,82.25,"2018-11-23",0.25,50,"bob"
10.25,82.25,"2018-11-23",4,375,"bob"
10.25,83,"2018-11-23",0.6111111,440,"bob"
10.5,82.5,"2018-11-23",0.3,150,"bob"
10.5,83.25,"2018-11-23",2.333333,300,"bob"
10.5,85.5,"2018-11-23",0.2,80,"bob"
11,83,"2018-11-23",0.1,53,"bob"
13,86.5,"2018-11-23",0.4,54,"bob"
13.5,85.75,"2018-11-23",0.2222222,120,"bob"
14.5,85.75,"2018-11-23",0.4444444,120,"bob"
14.75,87,"2018-11-23",0.5,190,"bob"
15.25,86.5,"2018-11-23",0.4285714,168,"bob"
15.25,88.25,"2018-11-23",0.5,370,"bob"
16.25,87.75,"2018-11-23",0.5,200,"bob"
16.25,89.25,"2018-11-23",0.7,342,"bob"
10,82.75,"2018-11-24",1.2,100,"bob"
10.25,82,"2018-11-24",0.1666667,35,"bob"
10.25,82.5,"2018-11-24",0.5,75,"bob"
10.5,84.5,"2018-11-24",0.1,40,"bob"
10.5,86.5,"2018-11-24",0.375,140,"bob"
10.5,87.5,"2018-11-24",0.2222222,100,"bob"
10.75,82.5,"2018-11-24",0.2,33,"bob"
11.25,83.25,"2018-11-24",10,710,"bob"
11.5,84.5,"2018-11-24",0.6,120,"bob"
12.5,85.5,"2018-11-24",0.7,300,"bob"
13,85.5,"2018-11-24",0.2727273,150,"bob"
14.75,87.75,"2018-11-24",0.7142857,350,"bob"
15,88,"2018-11-24",0.5,120,"bob"
15.75,86.75,"2018-11-24",0.9090909,480,"bob"
16.5,87.5,"2018-11-24",0.7272727,300,"bob"
16.5,87.5,"2018-11-24",1.666667,800,"bob"
10,82,"2018-11-25",0.8,300,"bob"
10,82.25,"2018-11-25",2,150,"bob"
10,83,"2018-11-25",0.2,105,"bob"
10,83.25,"2018-11-25",0.2,60,"bob"
10,84,"2018-11-25",0.2,120,"bob"
10.25,82.25,"2018-11-25",1,500,"bob"
10.5,82.5,"2018-11-25",0.6,300,"bob"
10.5,82.75,"2018-11-25",0.5,90,"bob"
10.5,82.75,"2018-11-25",3,120,"bob"
10.5,83.25,"2018-11-25",0.625,150,"bob"
11,83,"2018-11-25",0.4,110,"bob"
11,83.5,"2018-11-25",0.4,120,"bob"
14,85.5,"2018-11-25",0.2222222,70,"bob"
14.75,87.75,"2018-11-25",1.428571,1400,"bob"
15,87.5,"2018-11-25",0.4,200,"bob"
15.25,86.5,"2018-11-25",0.2857143,120,"bob"
15.75,87.25,"2018-11-25",4,800,"bob"
16,88,"2018-11-25",1,500,"bob"
16,88.75,"2018-11-25",0.25,150,"bob"
16.25,87.75,"2018-11-25",1.666667,700,"bob"
10,82,"2018-11-26",1.5,300,"bob"
10,82,"2018-11-26",1.2,400,"bob"
10,82.5,"2018-11-26",2,260,"bob"
10,82.75,"2018-11-26",0.2,60,"bob"
10,87.75,"2018-11-26",1.6,310,"bob"
10.25,82,"2018-11-26",0.1666667,35,"bob"
10.25,83,"2018-11-26",1,400,"bob"
10.5,83.25,"2018-11-26",0.5,300,"bob"
10.5,83.25,"2018-11-26",1,150,"bob"
10.5,84.75,"2018-11-26",0.2,60,"bob"
10.5,87.75,"2018-11-26",0.4444444,220,"bob"
11.25,83.5,"2018-11-26",4.5,410,"bob"
11.75,84.5,"2018-11-26",1,180,"bob"
13,85.75,"2018-11-26",0.4545455,200,"bob"
14,87.5,"2018-11-26",0.375,90,"bob"
15.25,87.25,"2018-11-26",4,500,"bob"
15.5,87,"2018-11-26",0.5833333,210,"bob"
15.5,87,"2018-11-26",1.666667,400,"bob"
15.75,87.25,"2018-11-26",3,600,"bob"
15.75,87.5,"2018-11-26",0.1,40,"bob"
15.75,87.75,"2018-11-26",1,400,"bob"
16,87.75,"2018-11-26",0.8,250,"bob"
10,82,"2018-11-27",0.5,80,"bob"
10.25,82,"2018-11-27",0.3333333,85,"bob"
10.25,82,"2018-11-27",2.666667,300,"bob"
10.25,82.25,"2018-11-27",0.8333333,500,"bob"
10.5,83,"2018-11-27",0.3333333,128,"bob"
10.5,83.5,"2018-11-27",0.75,180,"bob"
10.5,87.5,"2018-11-27",0.3333333,10,"bob"
10.75,82.75,"2018-11-27",0.4,212,"bob"
11,82.5,"2018-11-27",1.5,480,"bob"
12.25,85,"2018-11-27",1.111111,760,"bob"
13,85.75,"2018-11-27",0.1818182,80,"bob"
13.5,87.25,"2018-11-27",1.111111,900,"bob"
13.75,87.25,"2018-11-27",0.2,80,"bob"
14.5,86,"2018-11-27",0.875,150,"bob"
14.5,87.25,"2018-11-27",1,300,"bob"
15,86.75,"2018-11-27",0.1428571,62,"bob"
15.25,87.25,"2018-11-27",0.6,200,"bob"
15.75,86.75,"2018-11-27",0.5,170,"bob"
15.75,87,"2018-11-27",0.2222222,60,"bob"
15.75,88,"2018-11-27",0.4285714,200,"bob"
16,88.25,"2018-11-27",0.2,200,"bob"
16.5,87.5,"2018-11-27",0.3,150,"bob"
10,82,"2018-11-28",2,400,"bob"
10,85.75,"2018-11-28",0.5,250,"bob"
10,86.25,"2018-11-28",0.2222222,80,"bob"
10.25,82,"2018-11-28",2.666667,310,"bob"
10.25,83.25,"2018-11-28",0.1030928,51,"bob"
10.25,86,"2018-11-28",0.3,130,"bob"
10.5,82.75,"2018-11-28",0.2,50,"bob"
10.5,82.75,"2018-11-28",1,400,"bob"
10.5,83.25,"2018-11-28",0.4166667,250,"bob"
10.75,82,"2018-11-28",0.3333333,45,"bob"
10.75,84.25,"2018-11-28",0.3,100,"bob"
11.75,84.5,"2018-11-28",1,190,"bob"
12.5,85.5,"2018-11-28",0.3333333,110,"bob"
12.75,86.25,"2018-11-28",0.1,25,"bob"
14.5,87.25,"2018-11-28",1.25,450,"bob"
14.75,86.25,"2018-11-28",0.3,120,"bob"
15,87.25,"2018-11-28",0.08333333,51,"bob"
15.25,88.25,"2018-11-28",0.2,90,"bob"
15.5,86.75,"2018-11-28",1.5,350,"bob"
15.75,86.5,"2018-11-28",1,340,"bob"
15.75,87.25,"2018-11-28",4,1200,"bob"
17,89.75,"2018-11-28",0.4545455,200,"bob"
17.25,89.5,"2018-11-28",0.09090909,70,"bob"
10,82,"2018-11-29",0.7,280,"bob"
10,87.75,"2018-11-29",0.1,60,"bob"
10.25,82.25,"2018-11-29",0.6,312,"bob"
10.25,85.75,"2018-11-29",0.2222222,40,"bob"
10.5,82.5,"2018-11-29",0.1111111,55,"bob"
11,87.5,"2018-11-29",0.2222222,100,"bob"
14,85.5,"2018-11-29",0.6,302,"bob"
14.75,86.75,"2018-11-29",0.2857143,125,"bob"
15,86.25,"2018-11-29",0.4761905,175,"bob"
15,86.5,"2018-11-29",0.3,120,"bob"
15,87,"2018-11-29",0.25,91,"bob"
15.25,88.5,"2018-11-29",0.625,450,"bob"
10,82,"2018-11-30",0.8,210,"bob"
10,84,"2018-11-30",0.1666667,90,"bob"
10,86.25,"2018-11-30",0.1055556,90,"bob"
10.25,82,"2018-11-30",0.75,250,"bob"
10.25,83,"2018-11-30",0.4,140,"bob"
10.5,82.5,"2018-11-30",7,200,"bob"
10.75,83.5,"2018-11-30",0.625,160,"bob"
10.75,84,"2018-11-30",0.4,140,"bob"
11,82.5,"2018-11-30",1.25,400,"bob"
12,84.75,"2018-11-30",1.4,300,"bob"
12.5,85.5,"2018-11-30",0.4444444,200,"bob"
12.75,85.25,"2018-11-30",0.8,350,"bob"
15,86.5,"2018-11-30",0.3,110,"bob"
15.25,86.75,"2018-11-30",0.625,200,"bob"
15.25,87.25,"2018-11-30",0.8,250,"bob"
15.75,88.75,"2018-11-30",0.1,80,"bob"
10,82,"2018-12-01",0.9,450,"bob"
10,82,"2018-12-01",0.6666667,50,"bob"
10,82.75,"2018-12-01",1,38,"bob"
10.25,82,"2018-12-01",0.1666667,60,"bob"
10.25,85.75,"2018-12-01",5.555556,240,"bob"
10.5,83.5,"2018-12-01",1,250,"bob"
10.5,83.75,"2018-12-01",0.5,200,"bob"
10.5,85.25,"2018-12-01",0.2777778,175,"bob"
10.75,86.75,"2018-12-01",0.3333333,140,"bob"
11.25,83.5,"2018-12-01",3.5,280,"bob"
11.5,86.25,"2018-12-01",0.1818182,80,"bob"
14.5,85.75,"2018-12-01",0.2857143,115,"bob"
15,87,"2018-12-01",5,200,"bob"
15.5,87.25,"2018-12-01",1.5,400,"bob"
15.75,86.75,"2018-12-01",0.625,150,"bob"
15.75,86.75,"2018-12-01",1.25,100,"bob"
15.75,87,"2018-12-01",7,1400,"bob"
16,88,"2018-12-01",0.4,130,"bob"
10,86,"2018-12-02",0.2111111,170,"bob"
10.75,82.75,"2018-12-02",0.2857143,50,"bob"
12,84.75,"2018-12-02",1.2,230,"bob"
12.75,85.75,"2018-12-02",0.1428571,56,"bob"
13.5,87.75,"2018-12-02",0.4545455,350,"bob"
15.25,87,"2018-12-02",0.75,270,"bob"
15.5,87.75,"2018-12-02",0.1,70,"bob"
15.5,88,"2018-12-02",3.333333,300,"bob"
15.75,86.75,"2018-12-02",1,150,"bob"
10.25,82.25,"2018-12-03",1,280,"bob"
10.25,82.75,"2018-12-03",1.333333,200,"bob"
10.25,83,"2018-12-03",5,320,"bob"
10.25,85.75,"2018-12-03",0.2222222,100,"bob"
10.25,85.75,"2018-12-03",0.09090909,60,"bob"
10.5,83.5,"2018-12-03",0.75,200,"bob"
10.5,86.75,"2018-12-03",0.1111111,50,"bob"
10.75,82,"2018-12-03",0.3,120,"bob"
11,85,"2018-12-03",0.4444444,110,"bob"
15.25,87.25,"2018-12-03",0.75,300,"bob"
15.75,87,"2018-12-03",0.8108108,120,"bob"
10,82,"2018-12-04",0.8,180,"bob"
10,82,"2018-12-04",0.6,140,"bob"
10,82,"2018-12-04",1.333333,480,"bob"
10,82.75,"2018-12-04",0.1666667,40,"bob"
10,85.75,"2018-12-04",0.4,200,"bob"
10,86,"2018-12-04",0.1111111,40,"bob"
10,86.5,"2018-12-04",0.8181818,400,"bob"
10.75,86.5,"2018-12-04",0.3,120,"bob"
11.25,83.5,"2018-12-04",7,470,"bob"
12,84.75,"2018-12-04",1.8,160,"bob"
13.5,86.5,"2018-12-04",0.6363636,250,"bob"
15,88.75,"2018-12-04",0.2,200,"bob"
15.5,86.25,"2018-12-04",5,200,"bob"
15.5,86.75,"2018-12-04",2.673797,350,"bob"
16,87.25,"2018-12-04",1.333333,150,"bob"
10,82,"2018-12-05",0.6,300,"bob"
10,82,"2018-12-05",13,600,"bob"
10,82.75,"2018-12-05",1.666667,200,"bob"
10,86.5,"2018-12-05",0.09090909,60,"bob"
10.5,82.75,"2018-12-05",0.8333333,150,"bob"
10.5,83,"2018-12-05",0.4166667,270,"bob"
10.75,83.75,"2018-12-05",0.875,210,"bob"
10.75,88.25,"2018-12-05",0.1111111,80,"bob"
13,84.25,"2018-12-05",0.3333333,150,"bob"
15,87,"2018-12-05",1.25,500,"bob"
15.25,88.25,"2018-12-05",0.6,300,"bob"
15.75,87,"2018-12-05",0.2,100,"bob"
16,87,"2018-12-05",2.666667,150,"bob"
16,87.5,"2018-12-05",5.333333,600,"bob"
10,82.25,"2018-12-06",0.125,58,"bob"
10,85.5,"2018-12-06",0.5555556,120,"bob"
10,85.5,"2018-12-06",0.1,50,"bob"
12,84.75,"2018-12-06",0.4,80,"bob"
12,88,"2018-12-06",0.06666667,35,"bob"
15.5,86.5,"2018-12-06",0.5454545,200,"bob"
16,87.25,"2018-12-06",2.222222,300,"bob"
16,87.5,"2018-12-06",5,600,"bob"
10,82.25,"2018-12-07",0.375,141,"bob"
10,82.25,"2018-12-07",1.111111,400,"bob"
10,86.5,"2018-12-07",0.5454545,240,"bob"
10.25,85.75,"2018-12-07",0.1818182,110,"bob"
10.5,85.5,"2018-12-07",0.3157895,90,"bob"
10.5,88,"2018-12-07",0.1111111,48,"bob"
10.75,82.25,"2018-12-07",0.4,150,"bob"
10.75,83.75,"2018-12-07",1,300,"bob"
10.75,87.25,"2018-12-07",0.1,60,"bob"
12.5,88.5,"2018-12-07",0.2,60,"bob"
13,84.25,"2018-12-07",0.3333333,162,"bob"
15,86.75,"2018-12-07",0.3333333,150,"bob"
15,87,"2018-12-07",1.25,500,"bob"
15.5,86.5,"2018-12-07",0.7272727,300,"bob"
15.75,87.5,"2018-12-07",0.125,30,"bob"
10,82,"2018-12-08",0.375,161,"bob"
10,82.75,"2018-12-08",0.25,145,"bob"
10.25,82,"2018-12-08",0.8,500,"bob"
10.25,82,"2018-12-08",0.6666667,50,"bob"
10.25,82,"2018-12-08",1.2,280,"bob"
10.25,82.75,"2018-12-08",2.222222,410,"bob"
11,88.75,"2018-12-08",0.1111111,75,"bob"
15,89,"2018-12-08",0.5714286,150,"bob"
15.5,87,"2018-12-08",1.666667,250,"bob"
16.25,87,"2018-12-08",1.25,350,"bob"
10,82,"2018-12-09",0.3,120,"bob"
10,82,"2018-12-09",1,190,"bob"
10,83.25,"2018-12-09",0.125,60,"bob"
10,86.75,"2018-12-09",0.09090909,50,"bob"
10.75,83.75,"2018-12-09",0.625,250,"bob"
12.5,88.75,"2018-12-09",0.4,160,"bob"
15.5,86.25,"2018-12-09",0.5,118,"bob"
15.5,86.75,"2018-12-09",1.428571,150,"bob"
16.25,88.75,"2018-12-09",1,400,"bob"
10,82,"2018-12-10",1,400,"bob"
10.25,82.25,"2018-12-10",0.1481481,80,"bob"
12,84.75,"2018-12-10",0.6,140,"bob"
15,87,"2018-12-10",1.25,500,"bob"
15.25,86,"2018-12-10",2.285714,320,"bob"
15.5,88.5,"2018-12-10",0.1,35,"bob"
11,83.75,"2018-12-11",0.625,200,"bob"
12.5,88.5,"2018-12-11",0.5,220,"bob"
16,87,"2018-12-11",1.2,320,"bob"
16.5,88.5,"2018-12-11",0.25,100,"bob"
10.75,83.75,"2018-12-13",0.625,170,"bob"
16.25,87,"2018-12-13",0.5,250,"bob"
16.25,89.25,"2018-12-13",0.4,160,"bob"
16.75,88.75,"2018-12-13",0.75,260,"bob"
10,82,"2018-12-14",0.8571429,150,"bob"
10,82.5,"2018-12-14",0.8888889,350,"bob"
10.75,83.75,"2018-12-14",0.625,180,"bob"
10.75,85,"2018-12-14",0.2222222,30,"bob"
13.5,89,"2018-12-14",0.5,250,"bob"
10,82.25,"2018-12-15",0.5,150,"bob"
17,89.5,"2018-12-15",0.1,40,"bob"
10,82,"2018-12-16",0.8571429,200,"bob"
10.25,86,"2018-12-16",0.3333333,140,"bob"
10.25,86,"2018-12-17",0.1,30,"bob"
14,88.5,"2018-12-17",0.3,150,"bob"
10,82,"2018-12-18",0.5,140,"bob"
10,82.25,"2018-12-18",1.666667,70,"bob"
10,82.5,"2018-12-18",0.6666667,300,"bob"
13.5,84.5,"2018-12-18",0.7,300,"bob"
14.5,86,"2018-12-18",2.8,710,"bob"
10.75,82,"2018-12-19",0.8571429,270,"bob"
10,82,"2018-12-20",0.5714286,185,"bob"
10,82,"2018-12-20",0.5454545,100,"bob"
10.25,82.25,"2018-12-20",0.3333333,200,"bob"
10.25,82.75,"2018-12-20",0.5,200,"bob"
10.5,82,"2018-12-20",0.6153846,200,"bob"
10,82,"2018-12-21",0.3333333,100,"bob"
10,82.5,"2018-12-21",1.666667,200,"bob"
13.25,84.5,"2018-12-21",0.3,120,"bob"
10,82,"2018-12-22",3,39,"bob"
10,82,"2018-12-22",0.8571429,200,"bob"
10,82,"2018-12-22",0.4,90,"bob"
10.25,82,"2018-12-22",3,295,"bob"
10,82.25,"2018-12-23",0.8888889,320,"bob"
13,84.25,"2018-12-24",0.6,250,"bob"
10.25,82,"2018-12-25",2.333333,321,"bob"
10.75,82.75,"2018-12-25",0.2222222,70,"bob"
13,85,"2018-12-25",0.08333333,40,"bob"
10.75,82.75,"2018-12-26",0.6,300,"bob"
10.75,82.75,"2018-12-26",0.4,118,"bob"
10,82.75,"2018-12-27",0.8888889,400,"bob"
10.5,82.5,"2018-12-27",0.3,89,"bob"
11.25,84.25,"2018-12-27",0.25,35,"bob"
12.75,84,"2018-12-27",0.3,120,"bob"
10,82.25,"2018-12-28",0.75,300,"bob"
10.25,83.5,"2018-12-28",10,850,"bob"
10.5,82.75,"2018-12-28",0.4444444,60,"bob"
10,82.25,"2018-12-29",1.25,450,"bob"
10.5,82.25,"2018-12-29",0.2222222,47,"bob"
10,82.25,"2018-12-30",0.6666667,100,"bob"
10,82.25,"2018-12-30",0.5,150,"bob"
10.25,83.75,"2018-12-30",0.5,60,"bob"
10.75,82.25,"2018-12-30",0.3,100,"bob"
10,82.5,"2018-12-31",0.6666667,210,"bob"
10.75,83,"2018-12-31",1.333333,200,"bob"
10,82,"2019-01-01",0.3333333,90,"bob"
10,82.75,"2019-01-01",0.9166667,400,"bob"
10.25,82.25,"2019-01-01",12,500,"bob"
10.25,83.25,"2019-01-01",0.8,480,"bob"
10.75,82.25,"2019-01-01",1.2,436,"bob"
10.75,85,"2019-01-01",0.6024096,210,"bob"
14.75,85.75,"2019-01-01",3,900,"bob"
15,86,"2019-01-01",0.7,250,"bob"
10,82.25,"2019-01-02",1.75,900,"bob"
10,83,"2019-01-02",4.054054,1100,"bob"
10,83.25,"2019-01-02",1.538462,1600,"bob"
10,83.25,"2019-01-02",0.8,240,"bob"
10,86,"2019-01-02",5,1600,"bob"
10.5,82,"2019-01-02",0.3,140,"bob"
10.5,83,"2019-01-02",0.1666667,70,"bob"
10.75,83.25,"2019-01-02",2.461538,1280,"bob"
10,82.25,"2019-01-03",1.416667,810,"bob"
10.25,83.75,"2019-01-03",1,580,"bob"
10.5,82,"2019-01-03",1,410,"bob"
10.5,82.25,"2019-01-03",2.272727,800,"bob"
10.5,82.25,"2019-01-03",1,35,"bob"
11,83.25,"2019-01-03",1,90,"bob"
14.5,86,"2019-01-03",0.8,250,"bob"
15,85.75,"2019-01-03",1.916667,600,"bob"
15,86.25,"2019-01-03",1,300,"bob"
10,82,"2019-01-04",0.6666667,100,"bob"
10.5,83.25,"2019-01-04",1,920,"bob"
10.5,83.75,"2019-01-04",0.9166667,440,"bob"
15,86,"2019-01-04",0.4666667,250,"bob"
15.25,86.25,"2019-01-04",1.875,870,"bob"
10,82,"2019-01-05",2.666667,400,"bob"
10,82.25,"2019-01-05",0.8333333,510,"bob"
10,84,"2019-01-05",1.428571,400,"bob"
10.25,82.25,"2019-01-05",0.125,40,"bob"
10.25,82.5,"2019-01-05",0.8,380,"bob"
10.25,82.75,"2019-01-05",1.4,450,"bob"
10.25,83,"2019-01-05",0.25,110,"bob"
10.25,83.25,"2019-01-05",10,335,"bob"
10.25,83.75,"2019-01-05",1.133333,630,"bob"
10.5,82.5,"2019-01-05",0.5,200,"bob"
10.5,82.75,"2019-01-05",0.8333333,420,"bob"
10.5,84,"2019-01-05",3.5,800,"bob"
10.75,82,"2019-01-05",0.125,50,"bob"
10.75,83.25,"2019-01-05",0.8333333,400,"bob"
11,83.25,"2019-01-05",1.333333,120,"bob"
14,85,"2019-01-05",3,1200,"bob"
14.5,85.5,"2019-01-05",0.5,180,"bob"
15,85.5,"2019-01-05",2.583333,900,"bob"
10,84,"2019-01-06",0.8571429,240,"bob"
10.25,82,"2019-01-06",0.875,220,"bob"
10.25,82.5,"2019-01-06",1,120,"bob"
10.25,82.75,"2019-01-06",0.2222222,90,"bob"
10.25,83.25,"2019-01-06",3.230769,1700,"bob"
10.5,84.25,"2019-01-06",2.5,1200,"bob"
11,82.75,"2019-01-06",1.166667,600,"bob"
11,83.25,"2019-01-06",2.666667,240,"bob"
12.25,84,"2019-01-06",0.6,360,"bob"
14,85.75,"2019-01-06",2.5,700,"bob"
14.75,85.25,"2019-01-06",0.6,200,"bob"
10,82.25,"2019-01-07",1.166667,420,"bob"
10,83.5,"2019-01-07",0.5833333,280,"bob"
10.25,82.25,"2019-01-07",2,140,"bob"
10.25,82.5,"2019-01-07",0.2222222,70,"bob"
10.25,82.5,"2019-01-07",2.333333,321,"bob"
10.25,82.5,"2019-01-07",0.7,330,"bob"
10.25,82.75,"2019-01-07",0.25,220,"bob"
10.25,83.5,"2019-01-07",1.333333,800,"bob"
10.25,88.25,"2019-01-07",0.4285714,230,"bob"
10.5,82,"2019-01-07",0.1666667,32,"bob"
10.5,82.75,"2019-01-07",0.6923077,310,"bob"
10.5,83.25,"2019-01-07",3.75,450,"bob"
14.75,86.75,"2019-01-07",0.2,130,"bob"
10,82.75,"2019-01-08",0.9166667,440,"bob"
10.25,82.5,"2019-01-08",0.6666667,97,"bob"
10.5,83.5,"2019-01-08",0.7142857,450,"bob"
12.5,84,"2019-01-08",0.5714286,160,"bob"
14.25,86,"2019-01-08",2.357143,1200,"bob"
14.5,85.25,"2019-01-08",0.4,140,"bob"
15,85.5,"2019-01-08",1.25,570,"bob"
16.25,88,"2019-01-08",0.2666667,100,"bob"
10,82,"2019-01-09",0.5384615,350,"bob"
10,82.25,"2019-01-09",0.3333333,112,"bob"
10,82.75,"2019-01-09",0.6666667,900,"bob"
10,83.5,"2019-01-09",0.6666667,410,"bob"
10.25,82.25,"2019-01-09",0.7,370,"bob"
10.25,82.5,"2019-01-09",1,132,"bob"
10.25,83.25,"2019-01-09",0.3846154,200,"bob"
10.25,83.25,"2019-01-09",0.3,150,"bob"
10.5,83,"2019-01-09",1,325,"bob"
10.5,83.25,"2019-01-09",0.4,200,"bob"
10.5,83.25,"2019-01-09",0.4,76,"bob"
10.75,82,"2019-01-09",0.2857143,80,"bob"
11.75,83.75,"2019-01-09",0.2857143,85,"bob"
14.75,85.5,"2019-01-09",1,370,"bob"
14.75,85.5,"2019-01-09",1.5,500,"bob"
10,82.25,"2019-01-10",0.4444444,180,"bob"
10,83,"2019-01-10",0.3333333,7,"bob"
10,83,"2019-01-10",0.5,155,"bob"
10.25,82.5,"2019-01-10",0.6,480,"bob"
10.25,82.75,"2019-01-10",1,480,"bob"
10.5,82.5,"2019-01-10",0.5,185,"bob"
10.5,82.5,"2019-01-10",0.6,300,"bob"
10.5,83,"2019-01-10",2.5,300,"bob"
10.5,83.75,"2019-01-10",0.3571429,170,"bob"
12.5,84.25,"2019-01-10",0.8,150,"bob"
13,84.75,"2019-01-10",0.1428571,45,"bob"
14.75,85.5,"2019-01-10",0.5,175,"bob"
14.75,85.75,"2019-01-10",1.625,585,"bob"
15,85.5,"2019-01-10",0.8333333,300,"bob"
10,83,"2019-01-11",0.07692308,40,"bob"
10,83.5,"2019-01-11",0.4166667,175,"bob"
10.5,83.25,"2019-01-11",0.1333333,45,"bob"
10.5,83.25,"2019-01-11",0.1333333,45,"bob"
15,85.5,"2019-01-11",0.2,80,"bob"
10,82,"2019-01-12",0.5714286,140,"bob"
10.25,82,"2019-01-12",0.625,175,"bob"
10.25,82.25,"2019-01-12",0.1,35,"bob"
10.25,82.5,"2019-01-12",0.9,310,"bob"
10.25,82.5,"2019-01-12",1,800,"bob"
10.25,82.75,"2019-01-12",0.4,200,"bob"
10.25,83.25,"2019-01-12",0.8,350,"bob"
10.25,83.75,"2019-01-12",0.7142857,446,"bob"
12.75,84.75,"2019-01-12",1.2,300,"bob"
12.75,85.5,"2019-01-12",0.7142857,200,"bob"
14.5,85.75,"2019-01-12",0.3333333,200,"bob"
10,82,"2019-01-13",0.1333333,80,"bob"
10,83,"2019-01-13",3,370,"bob"
10.25,83,"2019-01-13",0.4,180,"bob"
10.5,83.25,"2019-01-13",0.1333333,50,"bob"
10.5,83.5,"2019-01-13",0.1333333,55,"bob"
10.75,86.75,"2019-01-13",0.06666667,50,"bob"
12.75,85.25,"2019-01-13",0.2857143,80,"bob"
14.5,86,"2019-01-13",0.7,350,"bob"
10,82,"2019-01-14",1.6,160,"bob"
10,82.75,"2019-01-14",1,500,"bob"
10,83,"2019-01-14",0.8333333,230,"bob"
10.25,82,"2019-01-14",0.3,135,"bob"
10.25,82.25,"2019-01-14",0.1666667,60,"bob"
10.25,82.5,"2019-01-14",0.2,160,"bob"
10.25,82.75,"2019-01-14",0.4,240,"bob"
10.25,82.75,"2019-01-14",0.8,280,"bob"
10.25,83,"2019-01-14",0.2222222,90,"bob"
10.25,83.5,"2019-01-14",0.2666667,38,"bob"
11,83.25,"2019-01-14",0.4,70,"bob"
11.5,84,"2019-01-14",0.1,40,"bob"
12.75,85.25,"2019-01-14",0.2857143,90,"bob"
10,82.25,"2019-01-15",0.4,110,"bob"
10.25,82,"2019-01-15",0.2,130,"bob"
10.25,82.5,"2019-01-15",4.8,400,"bob"
10.25,83,"2019-01-15",3.75,500,"bob"
10.25,83.5,"2019-01-15",0.5555556,200,"bob"
10.25,84,"2019-01-15",0.4285714,300,"bob"
10.5,82.5,"2019-01-15",0.25,70,"bob"
10.5,83.25,"2019-01-15",0.1333333,100,"bob"
10.75,83.5,"2019-01-15",0.4,160,"bob"
11,84,"2019-01-15",0.5,150,"bob"
12.75,85.5,"2019-01-15",0.4285714,150,"bob"
13.25,87.5,"2019-01-15",0.5,250,"bob"
15.5,87.25,"2019-01-15",0.1333333,70,"bob"
10,82,"2019-01-16",0.5,150,"bob"
10,82.25,"2019-01-16",3.2,270,"bob"
10,82.75,"2019-01-16",4.5,600,"bob"
10,82.75,"2019-01-16",0.7,300,"bob"
10,84,"2019-01-16",0.3571429,250,"bob"
10,86.75,"2019-01-16",0.2,170,"bob"
10.25,82.25,"2019-01-16",0.4444444,192,"bob"
10.25,82.25,"2019-01-16",0.5,200,"bob"
10.25,82.5,"2019-01-16",0.2,180,"bob"
10.5,83.5,"2019-01-16",0.2666667,140,"bob"
10.75,83,"2019-01-16",0.2,40,"bob"
11,83,"2019-01-16",0.6,140,"bob"
11,84.25,"2019-01-16",0.106383,45,"bob"
11.25,84.75,"2019-01-16",0.125,50,"bob"
12.75,85.75,"2019-01-16",0.5714286,160,"bob"
13.25,86,"2019-01-16",3.333333,250,"bob"
10.25,83,"2019-01-17",1.166667,440,"bob"
10.5,83.25,"2019-01-17",0.5,225,"bob"
10.75,83.5,"2019-01-17",0.2666667,110,"bob"
10.75,83.5,"2019-01-17",0.2666667,79,"bob"
11.25,83,"2019-01-17",0.2,60,"bob"
11.25,83.75,"2019-01-17",0.5,300,"bob"
15,87,"2019-01-17",0.2,140,"bob"
10,82.25,"2019-01-18",0.8,70,"bob"
10,82.5,"2019-01-18",0.8333333,210,"bob"
10,82.75,"2019-01-18",0.6666667,169,"bob"
10,83,"2019-01-18",1,240,"bob"
10,86.75,"2019-01-18",0.7,450,"bob"
10,87,"2019-01-18",0.2352941,170,"bob"
10.25,83,"2019-01-18",0.6666667,350,"bob"
10.25,83.25,"2019-01-18",0.4444444,200,"bob"
10.25,86.25,"2019-01-18",1.2,452,"bob"
10.5,83.25,"2019-01-18",0.5,175,"bob"
10.5,83.5,"2019-01-18",0.6382979,280,"bob"
10.75,82.25,"2019-01-18",0.2222222,80,"bob"
